hypervolume,r2_indicator,avg_pairwise_distance,spacing,spread,tds,mpd,mce,num_modes,pmd,pfs,pas,rbd,fci,qds,der,num_parameters,training_time,final_loss,seed,exp_name,capacity,hidden_dim,num_layers
1.1941006575887376,-0.2704561490660364,0.49058778995401725,0.17853371798992157,1.4493905270438443,0.5912619833411913,0.8808438703885073,0.44181786167793274,4,0.0,0.002191237500999694,0.49058778995401725,0.5864183964184093,0.4450297443349529,0.640822670535721,14.737914690863375,68103,1759.612158,0.0003414995444472879,42,base_loss_comparison_trajectory_balance_seed42,medium,128,4
1.1909610166891182,-0.2700896814515758,0.49524402935404555,0.1783941686153412,1.4415432434340743,0.5429239101258427,0.997221013979269,0.4499993168220038,14,0.0,0.0004947770689999019,0.49524402935404555,0.5409744974441946,0.42471182602131186,0.6423192425605336,14.731059482252542,68103,1777.139511,0.0014068962773308158,264,base_loss_comparison_trajectory_balance_seed264,medium,128,4
1.1908689608493035,-0.27006888622816916,0.4955249803139686,0.18284659087657928,1.4784318071303002,0.5351320715319104,0.9421057457633764,0.4402187563376941,13,0.0,0.024904373934818185,0.4955249803139686,0.5366707349889213,0.4279334368515795,0.6424095436191438,14.8738400996853,68103,1761.078447,0.0003569279215298593,375,base_loss_comparison_trajectory_balance_seed375,medium,128,4
1.1941044513107946,-0.2704561490660364,0.49809703615500506,0.18050624430179596,1.4863236233452486,0.5510877360745876,0.9326643915954395,0.4549788177508281,4,0.0,0.002254287388956967,0.49809703615500506,0.545125499640651,0.42613984488246626,0.6432362336767745,15.036774911202723,68103,1751.037779,0.00035330496029928327,486,base_loss_comparison_trajectory_balance_seed486,medium,128,4

1.1941006575887376,-0.2704561490660364,0.49058778995401725,0.17853371798992157,1.4493905270438443,0.5912619833411913,0.8808438703885073,0.44181786167793274,4,0.0,0.002191237500999694,0.49058778995401725,0.5864183964184093,0.4450297443349529,0.640822670535721,14.777226544759856,68103,1754.931062,0.0003414995444472879,42,base_loss_comparison_detailed_balance_seed42,medium,128,4
1.1940614442919735,-0.2704561490660364,0.4912337124742798,0.17965355515480042,1.4702353494103093,0.5154574039789591,0.9982530234059218,0.44379090300608287,4,0.0,0.0015725047176638107,0.4912337124742798,0.5181209620906654,0.4468241856548967,0.6410302778967203,14.759537480296432,68103,1759.347682,0.00028497364837676287,153,base_loss_comparison_detailed_balance_seed153,medium,128,4
1.1909610166891182,-0.2700896814515758,0.49524402935404555,0.1783941686153412,1.4415432434340743,0.5429239101258427,0.997221013979269,0.4499993168220038,14,0.0,0.0004947770689999019,0.49524402935404555,0.5409744974441946,0.42471182602131186,0.6423192425605336,14.69045741888581,68103,1782.051239,0.0014068962773308158,264,base_loss_comparison_detailed_balance_seed264,medium,128,4
1.1908689608493035,-0.27006888622816916,0.4955249803139686,0.18284659087657928,1.4784318071303002,0.5351320715319104,0.9421057457633764,0.4402187563376941,13,0.0,0.024904373934818185,0.4955249803139686,0.5366707349889213,0.4279334368515795,0.6424095436191438,14.874656260465784,68103,1760.981818,0.0003569279215298593,375,base_loss_comparison_detailed_balance_seed375,medium,128,4
1.1941044513107946,-0.2704561490660364,0.49809703615500506,0.18050624430179596,1.4863236233452486,0.5510877360745876,0.9326643915954395,0.4549788177508281,4,0.0,0.002254287388956967,0.49809703615500506,0.545125499640651,0.42613984488246626,0.6432362336767745,15.002852420171601,68103,1754.996997,0.00035330496029928327,486,base_loss_comparison_detailed_balance_seed486,medium,128,4

1.1941006575887376,-0.2704561490660364,0.49058778995401725,0.17853371798992157,1.4493905270438443,0.5912619833411913,0.8808438703885073,0.44181786167793274,4,0.0,0.002191237500999694,0.49058778995401725,0.5864183964184093,0.4450297443349529,0.640822670535721,14.782600260519978,68103,1754.293116,0.0003414995444472879,42,base_loss_comparison_subtrajectory_balance_05_seed42,medium,128,4
1.1940614442919735,-0.2704561490660364,0.4912337124742798,0.17965355515480042,1.4702353494103093,0.5154574039789591,0.9982530234059218,0.44379090300608287,4,0.0,0.0015725047176638107,0.4912337124742798,0.5181209620906654,0.4468241856548967,0.6410302778967203,14.7546445189012,68103,1759.93112,0.00028497364837676287,153,base_loss_comparison_subtrajectory_balance_05_seed153,medium,128,4
1.1909610166891182,-0.2700896814515758,0.49524402935404555,0.1783941686153412,1.4415432434340743,0.5429239101258427,0.997221013979269,0.4499993168220038,14,0.0,0.0004947770689999019,0.49524402935404555,0.5409744974441946,0.42471182602131186,0.6423192425605336,14.693561406323521,68103,1781.674784,0.0014068962773308158,264,base_loss_comparison_subtrajectory_balance_05_seed264,medium,128,4
1.1908689608493035,-0.27006888622816916,0.4955249803139686,0.18284659087657928,1.4784318071303002,0.5351320715319104,0.9421057457633764,0.4402187563376941,13,0.0,0.024904373934818185,0.4955249803139686,0.5366707349889213,0.4279334368515795,0.6424095436191438,14.865528124161319,68103,1762.063144,0.0003569279215298593,375,base_loss_comparison_subtrajectory_balance_05_seed375,medium,128,4
1.1941044513107946,-0.2704561490660364,0.49809703615500506,0.18050624430179596,1.4863236233452486,0.5510877360745876,0.9326643915954395,0.4549788177508281,4,0.0,0.002254287388956967,0.49809703615500506,0.545125499640651,0.42613984488246626,0.6432362336767745,15.002269784015708,68103,1755.065155,0.00035330496029928327,486,base_loss_comparison_subtrajectory_balance_05_seed486,medium,128,4

1.1941006575887376,-0.2704561490660364,0.49058778995401725,0.17853371798992157,1.4493905270438443,0.5912619833411913,0.8808438703885073,0.44181786167793274,4,0.0,0.002191237500999694,0.49058778995401725,0.5864183964184093,0.4450297443349529,0.640822670535721,14.796778249498036,68103,1752.612186,0.0003414995444472879,42,base_loss_comparison_subtrajectory_balance_09_seed42,medium,128,4
1.1940614442919735,-0.2704561490660364,0.4912337124742798,0.17965355515480042,1.4702353494103093,0.5154574039789591,0.9982530234059218,0.44379090300608287,4,0.0,0.0015725047176638107,0.4912337124742798,0.5181209620906654,0.4468241856548967,0.6410302778967203,14.750632994310244,68103,1760.409744,0.00028497364837676287,153,base_loss_comparison_subtrajectory_balance_09_seed153,medium,128,4
1.1909610166891182,-0.2700896814515758,0.49524402935404555,0.1783941686153412,1.4415432434340743,0.5429239101258427,0.997221013979269,0.4499993168220038,14,0.0,0.0004947770689999019,0.49524402935404555,0.5409744974441946,0.42471182602131186,0.6423192425605336,14.715054849823753,68103,1779.072393,0.0014068962773308158,264,base_loss_comparison_subtrajectory_balance_09_seed264,medium,128,4
1.1908689608493035,-0.27006888622816916,0.4955249803139686,0.18284659087657928,1.4784318071303002,0.5351320715319104,0.9421057457633764,0.4402187563376941,13,0.0,0.024904373934818185,0.4955249803139686,0.5366707349889213,0.4279334368515795,0.6424095436191438,14.859894806668864,68103,1762.731134,0.0003569279215298593,375,base_loss_comparison_subtrajectory_balance_09_seed375,medium,128,4
1.1941044513107946,-0.2704561490660364,0.49809703615500506,0.18050624430179596,1.4863236233452486,0.5510877360745876,0.9326643915954395,0.4549788177508281,4,0.0,0.002254287388956967,0.49809703615500506,0.545125499640651,0.42613984488246626,0.6432362336767745,15.010452443348743,68103,1754.108415,0.00035330496029928327,486,base_loss_comparison_subtrajectory_balance_09_seed486,medium,128,4

1.1941006575887376,-0.2704561490660364,0.49058778995401725,0.17853371798992157,1.4493905270438443,0.5912619833411913,0.8808438703885073,0.44181786167793274,4,0.0,0.002191237500999694,0.49058778995401725,0.5864183964184093,0.4450297443349529,0.640822670535721,14.812183700843876,68103,1750.789377,0.0003414995444472879,42,base_loss_comparison_subtrajectory_balance_095_seed42,medium,128,4
1.1940614442919735,-0.2704561490660364,0.4912337124742798,0.17965355515480042,1.4702353494103093,0.5154574039789591,0.9982530234059218,0.44379090300608287,4,0.0,0.0015725047176638107,0.4912337124742798,0.5181209620906654,0.4468241856548967,0.6410302778967203,14.781394279223933,68103,1756.746188,0.00028497364837676287,153,base_loss_comparison_subtrajectory_balance_095_seed153,medium,128,4
1.1909610166891182,-0.2700896814515758,0.49524402935404555,0.1783941686153412,1.4415432434340743,0.5429239101258427,0.997221013979269,0.4499993168220038,14,0.0,0.0004947770689999019,0.49524402935404555,0.5409744974441946,0.42471182602131186,0.6423192425605336,14.71704933834352,68103,1778.831289,0.0014068962773308158,264,base_loss_comparison_subtrajectory_balance_095_seed264,medium,128,4
1.1908689608493035,-0.27006888622816916,0.4955249803139686,0.18284659087657928,1.4784318071303002,0.5351320715319104,0.9421057457633764,0.4402187563376941,13,0.0,0.024904373934818185,0.4955249803139686,0.5366707349889213,0.4279334368515795,0.6424095436191438,14.855990481639525,68103,1763.1944,0.0003569279215298593,375,base_loss_comparison_subtrajectory_balance_095_seed375,medium,128,4
1.1941044513107946,-0.2704561490660364,0.49809703615500506,0.18050624430179596,1.4863236233452486,0.5510877360745876,0.9326643915954395,0.4549788177508281,4,0.0,0.002254287388956967,0.49809703615500506,0.545125499640651,0.42613984488246626,0.6432362336767745,14.992119496474999,68103,1756.253407,0.00035330496029928327,486,base_loss_comparison_subtrajectory_balance_095_seed486,medium,128,4

1.1941006575887376,-0.2704561490660364,0.49058778995401725,0.17853371798992157,1.4493905270438443,0.5912619833411913,0.8808438703885073,0.44181786167793274,4,0.0,0.002191237500999694,0.49058778995401725,0.5864183964184093,0.4450297443349529,0.640822670535721,14.780259446806495,68103,1754.570951,0.0003414995444472879,42,base_loss_comparison_flow_matching_seed42,medium,128,4
